297,"ほんdoの歌う仮面ライダーかっこいいな！
演歌聴いてる気分になる",Thu Jan 17 15:28:43 +0000 2019
298,大人数で来るカラオケも良いな,Thu Jan 17 15:23:01 +0000 2019
299,他人がボカロ歌ってるの聴くとテンションあがる,Thu Jan 17 15:21:45 +0000 2019
300,@fjord_ITF こんなとこにあったのか、サンクス,Thu Jan 17 15:09:11 +0000 2019
301,@fjord_ITF 落単率ってどうやってみるの？,Thu Jan 17 15:06:39 +0000 2019
302,まねき待機,Thu Jan 17 14:32:27 +0000 2019
303,もう肉食えねぇ…,Thu Jan 17 13:34:59 +0000 2019
304,@magipoka_S94 結果同じだから多分あってるっぽい,Thu Jan 17 11:24:01 +0000 2019
305,"@magipoka_S94 だよね
どんな結果でした？",Thu Jan 17 10:58:42 +0000 2019
306,@magipoka_S94 課題Dって課題の用紙と実行結果あってた？,Thu Jan 17 10:54:07 +0000 2019
307,@welt_meister_ @BunnyVanillaEX @sparkling_hsy イエス,Thu Jan 17 08:13:36 +0000 2019
308,@BunnyVanillaEX @welt_meister_ @sparkling_hsy りょーかいっす,Thu Jan 17 08:07:37 +0000 2019
309,@sparkling_hsy @BunnyVanillaEX @welt_meister_ おけ、待ってるね,Thu Jan 17 08:07:18 +0000 2019
310,@BunnyVanillaEX @welt_meister_ @sparkling_hsy 8時頃までに宿舎きてくれればええけど、何時頃来れそう？,Thu Jan 17 08:05:14 +0000 2019
311,"@welt_meister_ @sparkling_hsy 8時半くらいかな
とりあえず来れそうな時間分かれば連絡ちょーだい",Thu Jan 17 08:01:36 +0000 2019
312,@sparkling_hsy @welt_meister_ 今日はお祝いだ！,Thu Jan 17 08:00:22 +0000 2019
313,"@welt_meister_ @sparkling_hsy それなｗ
今晩ちゃんと来いよーｗ",Thu Jan 17 07:57:35 +0000 2019
314,@sparkling_hsy 了解致した,Thu Jan 17 07:52:13 +0000 2019
315,@welt_meister_ @sparkling_hsy 賢すぎだろ！！,Thu Jan 17 07:51:51 +0000 2019
316,"@sparkling_hsy 草
飯誘いまくるわ笑",Thu Jan 17 07:50:09 +0000 2019
317,"@sparkling_hsy おめでとう！
でもklisからいなくなるの寂しいなぁ…",Thu Jan 17 07:47:18 +0000 2019
318,@magipoka_S94 出力結果って課題の用紙に書いてある通りになった？？,Thu Jan 17 05:36:12 +0000 2019
319,落単なかったよかった,Thu Jan 17 03:53:28 +0000 2019
320,twins入れなくて草,Thu Jan 17 03:42:04 +0000 2019
321,成績開示までがんばって起きてよ,Thu Jan 17 02:49:55 +0000 2019
322,課題D結果合わねぇなぁ,Thu Jan 17 02:46:59 +0000 2019
323,ワイルドロックしてきた https://t.co/7vJm9TXfCA,Wed Jan 16 09:08:03 +0000 2019
324,"@yntpass 今日は天地行きたい気分笑
ちゃんと来いよー笑",Tue Jan 15 02:07:09 +0000 2019
325,"@yntpass いや来いよ笑笑
今日ラーメン食いに行きたいし笑",Tue Jan 15 01:49:52 +0000 2019
326,朝からこの人の声とテンションは疲れる,Tue Jan 15 00:12:34 +0000 2019
327,エラーでた…,Tue Jan 15 00:03:42 +0000 2019
328,@yntpass 3限来るの？,Mon Jan 14 23:42:32 +0000 2019
329,ゆ,Mon Jan 14 04:24:47 +0000 2019
330,"@irizon_klis 割と時間かかったで
まぁやるの忘れずにね",Sun Jan 13 11:15:23 +0000 2019
331,@irizon_klis モリスの課題の方がめんどいぞ,Sun Jan 13 11:12:03 +0000 2019
332,"@irizon_klis チョロい、Bとやってること変わらんよ
jsonファイルの扱い方がちょっと分かりずらいくらいかな",Sun Jan 13 11:09:49 +0000 2019
333,統計まだなんもやってへんけど大丈夫ですかね,Sun Jan 13 11:05:57 +0000 2019
334,課題C終わったけど提出まだっぽいね,Sun Jan 13 11:04:28 +0000 2019
335,統計は明日やろう,Sat Jan 12 09:04:52 +0000 2019
336,課題B終わって一安心,Sat Jan 12 09:04:38 +0000 2019
337,"@fjord_ITF ファイル名色々いじってたらできたw
あざすあざす",Sat Jan 12 09:03:53 +0000 2019
338,"@magipoka_S94 あ、できたw
b大文字にしてたからダメやったんかな？
とりあえずありがとう！",Sat Jan 12 09:03:13 +0000 2019
339,@magipoka_S94 実行結果合ってるのに提出できないんだけど…,Sat Jan 12 08:43:23 +0000 2019
340,@fjord_ITF プロ演の課題Bって提出できてる？,Sat Jan 12 08:27:26 +0000 2019
341,課題B提出できねぇ……,Sat Jan 12 07:08:09 +0000 2019
342,@welt_meister_ でれししし,Wed Jan 09 03:44:08 +0000 2019
343,@BunnyVanillaEX 期待してるぜ！笑,Mon Jan 07 06:21:37 +0000 2019
344,"@BunnyVanillaEX 3限休講だったからしゃーない
てかばにばに総合やばくね？笑",Mon Jan 07 06:11:24 +0000 2019
345,英語ブッチしちゃった次からはでる,Mon Jan 07 06:02:56 +0000 2019
346,@irizon_klis すまん、帰っちゃった,Mon Jan 07 06:00:24 +0000 2019
347,書くのつかれたー,Mon Jan 07 01:27:49 +0000 2019
348,中国語休講イイネ,Mon Jan 07 01:13:09 +0000 2019
349,@welt_meister_ うい,Mon Jan 07 00:03:10 +0000 2019
350,@welt_meister_ 天才だなｗ,Mon Jan 07 00:02:04 +0000 2019
351,@welt_meister_ せめて間違うなら3Aだろ…ｗｗ https://t.co/EwhcCzrodb,Mon Jan 07 00:00:10 +0000 2019
352,授業してるのに人歩きすぎだろｗｗ,Sun Jan 06 23:57:30 +0000 2019
353,@welt_meister_ 2H201やよー,Sun Jan 06 23:56:32 +0000 2019
354,@welt_meister_ いや経済やってないぞｗｗ,Sun Jan 06 23:55:41 +0000 2019
355,コンテンツめっちゃ人いるな,Sun Jan 06 23:50:24 +0000 2019
356,@irizon_klis 草,Sun Jan 06 13:51:54 +0000 2019
357,"@irizon_klis さすがにしないよw
明日治療がんばってね",Sun Jan 06 13:50:24 +0000 2019
358,"@irizon_klis 図星どうこうよりも、他人を批判して上に立とうとするな
さすがにちょっと傷ついた、もうﾘｽｶする…",Sun Jan 06 13:43:58 +0000 2019
359,irizonは俺を煽ることで自尊心を保つな,Sun Jan 06 13:37:00 +0000 2019
360,@irizon_klis @sparkling_hsy 6時頃つくばに着く予定やで,Sun Jan 06 06:41:14 +0000 2019
361,@irizon_klis @sparkling_hsy ぐっ…,Sun Jan 06 06:39:18 +0000 2019
362,@sparkling_hsy Fateはばちこり見たんでねぇ,Sun Jan 06 06:39:00 +0000 2019
363,@irizon_klis @sparkling_hsy これは自分で書いて草生えたw,Sun Jan 06 06:38:03 +0000 2019
364,"@sparkling_hsy 暇なんで長文いきます？

ubw→ZEROが一番世界観わかりやすいかも
ネタバレくらいたくないならZERO→ubw
そのあとにApocrypha(これはおもろい)、プリズマイリヤ、Exとか別の世界線の… https://t.co/HgsfG2bvtR",Sun Jan 06 06:35:48 +0000 2019
365,新幹線はやっぱ予約すべきなんやなあ,Sun Jan 06 06:18:58 +0000 2019
366,名古屋から東京まで立ちっぱなしとかマ？,Sun Jan 06 06:18:40 +0000 2019
367,指定席ないやん、オワタ,Sun Jan 06 06:04:20 +0000 2019
368,@irizon_klis おめー,Sun Jan 06 05:44:42 +0000 2019
369,"電車でおっさんに寄りかかられてる
人生辛い。",Sun Jan 06 05:37:40 +0000 2019
370,秋cは火曜が全休だからまだ希望がある、はず…,Sat Jan 05 20:27:40 +0000 2019
371,こっちの垢久しぶりに見たな,Sat Jan 05 20:26:19 +0000 2019
372,今日つくば帰るけどなんも準備してへんから割とヤバめ,Sat Jan 05 20:25:52 +0000 2019
373,@BunnyVanillaEX おめでとー！,Sat Jan 05 19:22:00 +0000 2019
374,@BunnyVanillaEX また一緒に食いに行こーぜ,Sat Dec 29 08:26:33 +0000 2018
375,東京に慣れてなさすぎて東京駅で降りられない,Wed Dec 26 08:02:56 +0000 2018
376,5時に名古屋駅で友達と待ち合わせてるのにまだ品川にいるんだが,Wed Dec 26 08:02:33 +0000 2018
377,"@welt_meister_ そゆことねw
なんとなく理解したw",Wed Dec 26 04:29:27 +0000 2018
378,"関東にいると関西出身アピールをして
関西に帰ると関東に住んでるアピールをする",Wed Dec 26 04:25:39 +0000 2018
379,ばにらが完璧な標準語なのマジで謎なんだが笑,Wed Dec 26 04:23:17 +0000 2018
380,茨城弁はカオスすぎて笑ったw https://t.co/1KDcOpzlEJ,Wed Dec 26 04:21:55 +0000 2018
381,方言の話はいつしてもおもろいよね,Wed Dec 26 04:20:48 +0000 2018
382,嘘で塗り固められたフィットネスのレポートだしといてよかったわ,Wed Dec 26 04:19:40 +0000 2018
383,もこうの歌ってみたマジですこ,Wed Dec 26 01:13:55 +0000 2018
384,もこうのLemon感動した,Wed Dec 26 01:13:17 +0000 2018
385,@BunnyVanillaEX うん、一応聞いてみるのがよき,Wed Dec 26 01:05:56 +0000 2018
386,"@BunnyVanillaEX うん、でも2限終わってからも出席とるらしいよ
なんか今いる人は加点だからラッキーとかなんとか言ってたけど落単確定かどうかはちょっとわからん",Wed Dec 26 01:03:17 +0000 2018
387,統計必修じゃん…,Wed Dec 26 00:40:50 +0000 2018
388,ばにばにリーチだしやばくね,Wed Dec 26 00:38:51 +0000 2018
389,おい！統計1限目も出席とるらしいぞ！,Wed Dec 26 00:37:56 +0000 2018
390,内容を減らせ定期,Wed Dec 26 00:08:19 +0000 2018
391,？？？「授業内容は多いですが、早く進行することはないですし、最後まで終わるとは限りません。」,Wed Dec 26 00:08:03 +0000 2018
392,manabaログインできた,Tue Dec 25 23:51:26 +0000 2018
393,毎回生徒にダメだしすることから始まる統計,Tue Dec 25 23:49:53 +0000 2018
394,フィットネスのレポートやろ,Tue Dec 25 23:47:33 +0000 2018
395,manaba落ちてんのか,Tue Dec 25 23:38:29 +0000 2018
396,@theeightballboi せやね,Tue Dec 25 21:28:28 +0000 2018
397,@theeightballboi 体育と総合Ⅰ(自由単でとったやつ)のレポートだよ,Tue Dec 25 21:26:12 +0000 2018
398,"うわー寝落ちしてた泣
今日帰省するためにレポート終わらせないと…",Tue Dec 25 21:09:39 +0000 2018
399,オムライス、字数とかの指定はないよ,Tue Dec 25 17:27:12 +0000 2018
400,オムライス講座書くことねぇ〜〜,Tue Dec 25 15:42:12 +0000 2018
401,クリスマス仕様終わり,Tue Dec 25 15:42:01 +0000 2018
402,4クラ男子で焼肉だぁぁぁ！！！！ https://t.co/8llVBYRkWK,Tue Dec 25 09:12:29 +0000 2018
403,@welt_meister_ 乙ですな,Tue Dec 25 08:25:27 +0000 2018
404,@welt_meister_ 3問選んだ時点でオワリって授業中に言ってたらしいよｗ,Tue Dec 25 08:19:43 +0000 2018
405,"@welt_meister_ それは草
途中で気づけよw",Tue Dec 25 06:25:21 +0000 2018
406,なるほ,Tue Dec 25 06:24:44 +0000 2018
407,まぁ勉強できるからいいけど…,Tue Dec 25 06:23:59 +0000 2018
408,え、5限って普通に授業なの？,Tue Dec 25 06:22:18 +0000 2018
409,@welt_meister_ てか4つ全部書けたの逆にすごいなw,Tue Dec 25 05:19:20 +0000 2018
410,@welt_meister_ それ普通にまずくね？笑,Tue Dec 25 05:16:01 +0000 2018
411,"哲学1,2安定だな",Tue Dec 25 03:58:08 +0000 2018
412,起きた、死ぬほど眠い,Tue Dec 25 02:12:09 +0000 2018
413,"今から寝るのこわすぎる…
絶起したら落単じゃん",Mon Dec 24 22:23:24 +0000 2018
414,なんでいつもこんなギリギリの戦いをしているのか,Mon Dec 24 21:05:39 +0000 2018
415,ミンティア砕いて鼻から吸うのもあり,Mon Dec 24 21:05:22 +0000 2018
416,普通に考えて両方6割以上をとるのは無理じゃ,Mon Dec 24 19:35:58 +0000 2018
417,寝ようとしたけど明日の俺に託すのはやっぱこわくて勉強を続ける,Mon Dec 24 19:23:49 +0000 2018
418,明日の哲学は12時集合だからみんなギリギリに着いちゃダメだよ,Mon Dec 24 15:08:25 +0000 2018
419,"はい、メリクリ
サンタさん、単位ください。",Mon Dec 24 15:03:29 +0000 2018
420,@winps1925 みんなこの2問は捨ててるしさすがにでないでしょ笑(盛大なフラグ),Mon Dec 24 15:01:23 +0000 2018
421,"哲学の試験問題は
10
8
1
7
です。
#哲学試験問題ガチャ
https://t.co/FwZbHvVZ4D
1、7でギリ単位がくるかも
結構きつい",Mon Dec 24 14:59:08 +0000 2018
422,4番と10番が同時にでるフラグ,Mon Dec 24 14:54:00 +0000 2018
423,哲学の問題についてあんまり言うとフラグになりそうでこわい,Mon Dec 24 14:53:37 +0000 2018
424,@yntpass これは賭けだわ,Mon Dec 24 14:51:15 +0000 2018
425,@yntpass 出る問題はクジかなんかでランダムに決めるらしいぞい,Mon Dec 24 14:49:50 +0000 2018
426,6はよくわかんないけどある程度の部分点は確保出来そう,Mon Dec 24 14:49:13 +0000 2018
427,"@yntpass それな笑
最悪のケースは、4,5,9,10",Mon Dec 24 14:48:03 +0000 2018
428,明日徹夜で体育と総合Iのレポートやらなあかんの鬱すぎる,Mon Dec 24 14:47:07 +0000 2018
429,"哲学、1,2,3,6でお願いします。",Mon Dec 24 14:45:29 +0000 2018
430,"見事なクリスマスツリーだ
…ん？ https://t.co/KMW5TxGPy7",Mon Dec 24 10:17:58 +0000 2018
431,クリスマスにテストあるのも年々慣れてくるものなのかなぁ,Mon Dec 24 10:09:17 +0000 2018
432,アイコンを[サンタ帽]でデコりました。 #サンタ帽 #iconDecotter https://t.co/UymSunCIMs,Mon Dec 24 09:59:27 +0000 2018
433,"哲学もシス概も単位取れないと思う
問題は俺、俺なんだよ…",Mon Dec 24 07:38:32 +0000 2018
434,授業で言ったことしかダメって言われてるらしいけどそれキツすぎるしまず意味がわからん,Sun Dec 23 22:56:35 +0000 2018
435,徹夜のおかげで哲学の課題書けたけど合ってるかと言われれば多分ほとんど合ってない,Sun Dec 23 22:55:22 +0000 2018
436,今日1日何やったかの記憶がない…,Sun Dec 23 17:40:35 +0000 2018
437,哲学やってるけど全然終わらなくて焦る,Sun Dec 23 17:39:49 +0000 2018
438,もう疲れた,Sun Dec 23 16:15:45 +0000 2018
439,"あ〜 魂の想起してぇ〜
アナムネーシスしてぇよ〜",Sun Dec 23 16:15:37 +0000 2018
440,"@sparkling_hsy それな笑
これ共感できるのはめっちゃ嬉しい
このop俺何回見たかわかんないからな笑",Sun Dec 23 15:36:18 +0000 2018
441,"@sparkling_hsy めっっちゃわかる
サビの入り方が神
あと最後の手をポンポンするとこもすこ",Sun Dec 23 15:24:39 +0000 2018
442,来週ないのは辛いなぁ,Sat Dec 22 15:52:25 +0000 2018
443,SAO毎回ホンマに引き込まれる,Sat Dec 22 15:52:00 +0000 2018
444,@welt_meister_ まあこれまでの流れ的にklisの授業だからお察しだけど…,Fri Dec 21 20:04:26 +0000 2018
445,"@welt_meister_ まぁ確かに、成長はしそうだね
単位はでなそうだけどw",Fri Dec 21 18:42:57 +0000 2018
446,"レポート15枚とか聞いたしやばそう
知らんけど",Fri Dec 21 17:57:17 +0000 2018
447,数学はやりたいけどきそすーBはさすがにきつい気がするなあ,Fri Dec 21 17:56:10 +0000 2018
448,@yntpass @BunnyVanillaEX 2時からにする？？,Fri Dec 21 17:53:55 +0000 2018
449,@yntpass @BunnyVanillaEX 今から寝ても無理そう？,Fri Dec 21 17:48:21 +0000 2018
450,"ばにらがシス概の先生まだ見たことないって話面白すぎる
もう授業終わってるぞ",Fri Dec 21 17:45:24 +0000 2018
451,哲学とシス概明日からやらないと…,Fri Dec 21 17:42:40 +0000 2018
452,"@BunnyVanillaEX めっちゃガチじゃんw
哲学は君にかかってるぞ！！",Fri Dec 21 17:39:27 +0000 2018
453,カタンいいなー,Fri Dec 21 15:06:39 +0000 2018
454,総合抽選で4連勝してる,Fri Dec 21 05:03:23 +0000 2018
455,秋Cの総合勝ち申した,Fri Dec 21 05:01:37 +0000 2018
456,絶対終わんないじゃん,Fri Dec 21 02:40:16 +0000 2018
457,プロ演鬼畜すぎるだろw,Fri Dec 21 02:40:03 +0000 2018
458,@yeah_yeah_890 まぁ一応褒め言葉であったりなかったり…,Thu Dec 20 17:54:21 +0000 2018
459,@yeah_yeah_890 それ以外に君のことを表せない定期,Thu Dec 20 17:52:12 +0000 2018
460,そういえば今日たまたま見た掲示板に大麻クッキーって書いてあってワロてた,Thu Dec 20 17:47:03 +0000 2018
461,"@welt_meister_ 名前ガタマっさんになってるじゃねーかw
ラーメン残すのは犯罪ですよ？",Thu Dec 20 17:41:22 +0000 2018
462,"中の人今わかった
これやべーやつじゃん…",Thu Dec 20 17:39:59 +0000 2018
463,明日はぷよ🔥あるし早めに寝よ,Thu Dec 20 17:39:15 +0000 2018
464,これなんだよなあ(適当) https://t.co/qRbzjwH1G4,Thu Dec 20 17:36:57 +0000 2018
465,@welt_meister_ ガタイマックスはさすがに草だわw,Thu Dec 20 17:32:19 +0000 2018
466,ほんdoおじさんと松のや来た,Thu Dec 20 15:55:04 +0000 2018
467,@irizon_klis 結局行くの？,Mon Dec 17 23:10:53 +0000 2018
468,これだから宿舎はダメだ…,Mon Dec 17 10:27:41 +0000 2018
469,使えって言っても使わないし色々ヤバそう,Mon Dec 17 10:27:24 +0000 2018
470,まな板使わず野菜切ってる奴いるんだが…,Mon Dec 17 10:27:04 +0000 2018
471,でも勝負は5.6限なんだよなあ,Mon Dec 17 02:04:21 +0000 2018
472,総合両方単位とれたっぽい,Mon Dec 17 02:04:01 +0000 2018
473,@yntpass おけ笑,Mon Dec 17 00:31:23 +0000 2018
474,@yntpass 大丈夫か？？,Mon Dec 17 00:28:33 +0000 2018
475,雨の中3学まで行くとか何の冗談ですか,Sun Dec 16 23:13:41 +0000 2018
476,なぜ徹夜したのか自分でもわからん…,Sun Dec 16 23:12:26 +0000 2018
477,世界経済史のテス勉を今始めたことで、自分がやばすぎる状況にあることを悟る,Sun Dec 16 21:42:01 +0000 2018
478,この時間のTLをもう少し加速させたいからまた今度自発大会でもするか,Sun Dec 16 19:00:02 +0000 2018
479,"なるほど
しかし計画的な復習を出来ない系男子なので来年の僕は死んでそう",Sun Dec 16 18:51:59 +0000 2018
480,klis17のパイセン方みんなテスト大変そうだなあ,Sun Dec 16 18:48:39 +0000 2018
481,1億円のポセイドン,Sun Dec 16 18:00:51 +0000 2018
482,シャドバの世界大会見て興奮してた,Sun Dec 16 18:00:39 +0000 2018
483,3時から勉強するね,Sun Dec 16 17:43:03 +0000 2018
484,明日1限ないから余裕かましてる,Sun Dec 16 16:53:21 +0000 2018
485,教授に20行くらいのメールしたら一言で返されてなんか悲しい,Sun Dec 16 16:52:37 +0000 2018
486,スポーツ技術を だ。,Sun Dec 16 16:44:59 +0000 2018
487,スポーツ技術が〜 は明日ないよ,Sun Dec 16 16:44:31 +0000 2018
488,龍郎着弾,Sun Dec 16 11:25:28 +0000 2018
489,月2の生活になんとかみたいな授業のテス勉ができん,Sun Dec 16 08:43:16 +0000 2018
490,オムニバス形式の講義のテストってどんなかんじででるんや,Sun Dec 16 08:42:33 +0000 2018
491,"MHWにG級でるのか
アプデされたらまた始めるのはあり",Sat Dec 15 19:25:55 +0000 2018
492,夏っぽいボカロ曲は多いけど、冬っぽいやつって何かあるっけ,Sat Dec 15 04:12:47 +0000 2018
493,"@ITF_bres17 めっちゃ安いし条件もいいですw
わざわざあざす！！",Sat Dec 15 03:23:46 +0000 2018
494,Twitterで物件情報を教えてくれる優しい世界,Sat Dec 15 03:08:59 +0000 2018
495,なんか2ヶ月くらい新居探ししてんじゃね？俺,Sat Dec 15 03:06:09 +0000 2018
496,やはり 安さ＜住みやすさ か。,Sat Dec 15 03:05:21 +0000 2018
497,"@ITF_bres17 共益費込みですね
んー、5万超えで探してみます！",Sat Dec 15 03:04:33 +0000 2018
498,@irizon_klis うん,Sat Dec 15 02:59:28 +0000 2018
499,@ITF_bres17 できれば5万以内がいいんですけど、やっぱり今の時期だと厳しいですかね…,Sat Dec 15 02:58:53 +0000 2018
500,@irizon_klis 上の階からドンドンって音しない,Sat Dec 15 02:58:08 +0000 2018
501,6畳かー…うーん…,Sat Dec 15 02:56:09 +0000 2018
502,鉄筋、最上階、風呂トイレ別って条件だから物件がほんとに少ない,Sat Dec 15 02:55:36 +0000 2018
503,新居をいざ契約しようと思うと宿舎でよくね？ってなっちゃう,Sat Dec 15 02:53:46 +0000 2018
504,みんな転スラ見ようね,Fri Dec 14 16:37:45 +0000 2018
505,リムルが好きすぎてアイコンが変わった,Fri Dec 14 16:37:04 +0000 2018
506,しょーもな実習にちかいものを感じる,Thu Dec 13 08:02:13 +0000 2018
507,英語の選択肢全て暗記マン,Thu Dec 13 02:09:13 +0000 2018
508,今から英語やるかー…,Wed Dec 12 20:29:06 +0000 2018
509,寝落ちだけはダメって思い続けてたら寝落ちしてた,Wed Dec 12 20:28:51 +0000 2018
510,@yntpass それ、統計の本質、面白さを少しでも教えてほしいねえ,Wed Dec 12 02:09:28 +0000 2018
511,"@yntpass 今回はマジでひどいよ
授業の進行の仕方がやばい笑",Wed Dec 12 02:02:16 +0000 2018
512,統計ときそすーは先生変えるべきでは？と思ってしまう,Wed Dec 12 01:58:12 +0000 2018
513,統計、式の説明ばっかでマジでつまらん,Wed Dec 12 01:53:26 +0000 2018
514,今来るやつ天才すぎる,Tue Dec 11 00:39:11 +0000 2018
515,@BunnyVanillaEX 草,Sun Dec 09 22:14:08 +0000 2018
516,スマブラで徹夜してから徹夜耐性がついてる,Sun Dec 09 22:13:16 +0000 2018
517,@BunnyVanillaEX 春休み大変そうやなぁ,Sun Dec 09 22:12:56 +0000 2018
518,中国語単語しか覚えてない(覚えれてない)からやばい,Sun Dec 09 22:11:39 +0000 2018
519,@BunnyVanillaEX 英語？,Sun Dec 09 22:11:09 +0000 2018
520,CPにメテオキメられたら画面ぶち壊しそうになる,Sun Dec 09 19:44:39 +0000 2018
521,SAO食わず嫌いしてたけどやっぱり神アニメですわ,Sun Dec 09 18:45:49 +0000 2018
522,アリシゼーション10話が衝撃的すぎてヤバみ,Sun Dec 09 18:45:10 +0000 2018
523,スマブラのしすぎで明日の中国語のテストがやばい…,Sun Dec 09 17:25:32 +0000 2018
524,"@kota35292486 @YouTube 曲のセンスと編集が🙆
君とはうまい酒が飲めそうだ",Sat Dec 08 17:22:54 +0000 2018
525,@BunnyVanillaEX ほんまそれ,Sat Dec 08 16:35:04 +0000 2018
526,"@BunnyVanillaEX それ笑
1ヶ月くらいしたらまた安くなるかもやからそれまで我慢するか正規品じゃないやつを買うか",Sat Dec 08 16:33:14 +0000 2018
527,おたふくソースって関東にもあるんやな,Sat Dec 08 16:29:32 +0000 2018
528,@BunnyVanillaEX 正規品だと定価2700円なのにAmazonの最安で6000円超えてるww,Sat Dec 08 16:27:23 +0000 2018
529,スマブラ今作はエンジョイよりもガチ勢向けっぽいイメージ,Sat Dec 08 16:24:42 +0000 2018
530,GCコンのタップ、Amazonでも届くの2週間後とかなんですが…,Sat Dec 08 16:23:50 +0000 2018
531,対よろ。 https://t.co/IxTP14b1fm,Sat Dec 08 14:11:34 +0000 2018
532,@irizon_klis とりあえずよさげなの注文してみるね,Fri Dec 07 05:23:59 +0000 2018
533,@irizon_klis マ？ニンテンドーの正規品買った方がいいかんじ？,Fri Dec 07 05:21:50 +0000 2018
534,Amazonで買うかー,Fri Dec 07 05:17:28 +0000 2018
535,SwitchのGCコンの接続タップがどこにもない泣,Fri Dec 07 05:17:05 +0000 2018
536,サムスめっちゃ強いんだが,Thu Dec 06 23:18:07 +0000 2018
537,やなぎだとスマブラしてマジで一睡もしてない,Thu Dec 06 23:15:55 +0000 2018
538,スマブラのダウンロードが始まらねえ！！,Thu Dec 06 16:42:35 +0000 2018
539,この3日で龍郎→むじゃき→天地の最強ムーブキメたぜ,Thu Dec 06 12:56:38 +0000 2018
540,スライドみて思わず笑ってしまった,Thu Dec 06 08:07:59 +0000 2018
541,@winps1925 だよね、あざすあざす,Thu Dec 06 02:39:13 +0000 2018
542,英語C1今日テストじゃないよね…？,Thu Dec 06 02:07:10 +0000 2018
543,はじかれまくって死ぬかと思ったよ,Wed Dec 05 16:19:38 +0000 2018
544,プロ演やっと終わった…,Wed Dec 05 16:19:28 +0000 2018
545,"@yntpass ワロタww
そのままちゃんと1限来いよーw",Tue Dec 04 21:07:51 +0000 2018
546,"@yntpass 今から授業中に配られた紙に書き直さないといけない…
てかやなぎだなんで起きてんだよww",Tue Dec 04 20:47:36 +0000 2018
547,"@yntpass 寝落ちして今目覚めたわw
全然寝た気しないからきつい",Tue Dec 04 20:44:23 +0000 2018
548,"リテラシやっと終わったー
ベッド気持ちいい寝そう",Tue Dec 04 16:21:43 +0000 2018
549,暗い中春日でポケカやってる(リテラシ終わってない) https://t.co/ubIKaw2Jfn,Tue Dec 04 13:16:57 +0000 2018
550,哲学の時間みんなリテラシしてそう,Tue Dec 04 03:24:36 +0000 2018
551,@__yuki_san__ 今の2階は絶対来るwww,Mon Dec 03 13:11:10 +0000 2018
552,@__yuki_san__ 5階でやってるからギリゼーフですね,Mon Dec 03 12:31:05 +0000 2018
553,宿舎で鍋や！！！！！ https://t.co/zKMSiHiPvi,Mon Dec 03 12:15:28 +0000 2018
554,@yntpass はいよー,Sun Dec 02 14:25:45 +0000 2018
555,@yntpass 1限一緒に行こや,Sun Dec 02 14:18:05 +0000 2018
556,図書館来たけどやる気でないから帰る,Sun Dec 02 04:39:08 +0000 2018
557,休日4日返上はきついぜ,Sun Dec 02 04:37:46 +0000 2018
558,集中講義オワリ,Sun Dec 02 04:37:20 +0000 2018
559,ラーメン食べたい,Fri Nov 30 17:36:16 +0000 2018
560,スマブラまで待てずに買っちゃった https://t.co/3HVRptrOLg,Fri Nov 30 14:20:04 +0000 2018
561,カラオケオールなんて軽々しく口にするもんじゃないな,Thu Nov 29 19:52:58 +0000 2018
562,ZOZOのバイト、後半の2時間半くらい仕事無くてめっちゃ楽だった,Thu Nov 29 13:22:06 +0000 2018
563,@__yuki_san__ もし行ったらどんなだったか教えてくれい,Thu Nov 29 10:34:33 +0000 2018
564,@irizon_klis 行ってないのかよww,Thu Nov 29 10:34:06 +0000 2018
565,@__yuki_san__ いいなー,Thu Nov 29 06:41:29 +0000 2018
566,@irizon_klis え、いりぞん行ったの？,Thu Nov 29 06:40:40 +0000 2018
567,休みました。,Thu Nov 29 06:27:57 +0000 2018
568,3、4限の補講行くか迷ってる,Thu Nov 29 03:12:24 +0000 2018
569,今日はいまーすw,Tue Nov 27 05:42:39 +0000 2018
570,全員名前呼ぶの草生えるんだが,Tue Nov 27 05:42:25 +0000 2018
571,哲学の出席けっこうゆるくてよかった,Tue Nov 27 03:29:44 +0000 2018
572,地震きたし今からでも帰ろうかな,Mon Nov 26 23:36:41 +0000 2018
573,"法制度絶対テストないな
人数の少なさで悟った",Mon Nov 26 23:36:08 +0000 2018
574,やべーだろこれ,Mon Nov 26 23:34:45 +0000 2018
575,みんなリアクション薄くね,Mon Nov 26 23:34:36 +0000 2018
576,コン応受けてる人の長文考察ツイートを読みたい,Mon Nov 26 06:36:13 +0000 2018
577,あー抽選落ちたのマジで悔やむ,Mon Nov 26 06:23:22 +0000 2018
578,潜りたいけど5、6限あるしなぁ,Mon Nov 26 06:22:50 +0000 2018
579,ぼくりりとかめっちゃ潜りたい,Mon Nov 26 06:18:03 +0000 2018
580,@BunnyVanillaEX かわりにやなぎだが絶起してる…,Sun Nov 25 23:45:15 +0000 2018
581,月1最終レポートなし歓喜,Sun Nov 25 23:44:12 +0000 2018
582,おはよう月曜日,Sun Nov 25 22:41:43 +0000 2018
583,家賃安いし立地もなかなかいいから候補にいれますあざす,Sun Nov 25 10:03:07 +0000 2018
584,"鉄筋でも聞こえるのか
それはさすがに我慢するしかないか…",Sun Nov 25 09:58:11 +0000 2018
585,@kota35292486 やだよ顔覚えられちゃう,Sun Nov 25 09:57:23 +0000 2018
